user,date,tweet
SEnujekor,2022-12-10 12:31:16+00:00,"Plz @kudahelp_ng made a transfer of 15k yesterday evening from my @FirstBankngr to my Kuda and up till now I haven't received it

First Bank has confirmed that the transaction was successful with the above ID they sent me now
Session ID 000016221209180853000091690199

Plz confirm"
TerryLyons_,2022-12-10 12:29:58+00:00,@flossybball Report it to the bank and they can provide you with the transaction details. Call up sumup and report the incident to them and the garda. This was intentionally done. Sumup should be able to provide who the vendor is as these machines have to be activated by a financial regulator
sbabmarks,2022-12-10 12:29:39+00:00,I presented all the questions and issues to the new buyers and let them answer all of them on paper and tell the bank why they were the right people to buy the business. They did this and ultimately we approved the transaction and closed the loan.  It worked out very well.
MelloSBFL,2022-12-10 12:28:37+00:00,@MyFCMB @fcmb_help useless bank when will I receive funds that was deposited in my account 2 days ago....I have the transaction ID waiting for yall response
fidelitybankplc,2022-12-10 12:26:27+00:00,"@FedrickOkorie Hello FedrickOkorie. Thank you for contacting Fidelity Bank, our sincere apologies for the inconveniences experienced. Kindly send us a DM with your account number, amount and date of transaction to enable us assist you. #FidelityCares"
thulasidoss1202,2022-12-10 12:21:12+00:00,"@HDFCBank_Cares 
Hi team,I need to speak with customers support agent or any live person about my transaction issue On 30 nov. Because i paid 1933rs to mobikwik via Paytm on 30 nov the money got debited from my bank account but merchant didn't received the money also not refund"
Simply_Iffy,2022-12-10 12:17:13+00:00,"@cenbank 
My name is Nwokedi Faith Ifeyinwa and my account number is 0039882951 with GT Bank

I made a transaction of 16,800 naira yesterday 9th December, through my mobile app yesterday and the money was withdrawn from my account. Though no debit alert was sent."
MTN180,2022-12-10 12:16:37+00:00,"@CokerBusuyi @MTNNG Y’ello @CokerBusuyi
This was a bank recharge transaction (Yes)?
~EU"
J_E_S_S_E_Jay,2022-12-10 12:13:44+00:00,"Did a transaction of 170k, transferred 150 to his opay account, bought food with 13k and left 7k in the account- got a debit alert of 5k from access bank. Narration - POS transaction. Baba ATM dey with m for house. Till today, the bank didn’t do anything."
MelloSBFL,2022-12-10 12:11:52+00:00,@fcmb_help was sent some cash from another bank 2days ago but I'm yet to receive funds...kindly help track the transaction ID
KennyM68,2022-12-10 12:07:53+00:00,"@flossybball They will be able to see via transaction number, if it had one number with two payments it’s a mistake and you should be refunded by the bank immediately"
SecurePlatform,2022-12-10 12:06:00+00:00,"BG MONETIZATION &amp; DISCOUNTING EXPERTS for over 12 Years! We Monetize &amp; Discount: Bank Guarantee (BG) &amp; secure the transaction with a MT799 Bank Payment Undertaking! All Funding NON Recourse. Stop wasting Time with Amateurs, Email Us Now! https://t.co/rY4F22lXpz #BG #SBLC #SPF https://t.co/i82vnGIqCs"
AxisBankSupport,2022-12-10 12:01:14+00:00,"@OmRawat1987 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
CavesWestern,2022-12-10 11:58:44+00:00,"@hilliatfields Ah ok then that’s the problem! If you paid cash you’ve no chance, if you paid card a bank statement showing the transaction will do as proof of payment - they can then find the transaction in their records if they need to."
iambigparagon1,2022-12-10 11:55:43+00:00,"1. Write out the Full name and account number of the page or person.

2. Go to the last notification your bank sent you after you made the payment (via mobile app or text) copy out the ""TRANSACTION ID NUMBER""."
MeAnchal,2022-12-10 11:43:40+00:00,"my amount 4973.11 amount deducted from bank on 1st Oct 2022,I don't know where amount goes, I have failed transaction number 1914047680 and closed complaint number SAK00001340533, problem not resolved yet
@AxisBank"
MeAnchal,2022-12-10 11:42:47+00:00,"@AxisBankSupport 
my amount 4973.11 amount deducted from bank on 1st Oct 2022,I don't know where amount goes, I have failed transaction number 1914047680 and closed complaint number SAK00001340533, problem not resolved yet"
JuliusKav,2022-12-10 11:41:14+00:00,"@StanChartKE Systems can't fail for over 6 https://t.co/YXRumw63RF are a serious bank for that. Failed Mpesa transaction not reversed back to my account. Why? 

#Raila Odinga #Uthiru #KylianMbappe"
LekanFabilola,2022-12-10 11:31:15+00:00,Hello @gtbank why can’t I make FX transaction to an account in your bank? Is there a regulation to that effect or your app is misbehaving as usual? Since two days ago? @gtbank_help
umeshKu72700844,2022-12-10 11:17:04+00:00,"Hii paytm  
 My paytm payment Bank account was blocked since last 2 days  and i didn't do any fraud transaction 
  Please unblock my account it's very important for me please
  What's this ongoing @Paytmcare @PaytmCybercell"
kimshopjinn,2022-12-10 11:15:34+00:00,@jjkcartz kita sa bank app yung transaction real-time.
AxisBankSupport,2022-12-10 11:14:29+00:00,"@ComradeArjun01 initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
razzy_earl,2022-12-10 11:13:16+00:00,"@pachenry @DrJoeAbah I have almost 1m tied up in failed bank transfers in just the last 3 days. Almost 30k from a failed POS transaction almost 2 months ago hasn't reversed. This is 1 person. It's a useless, politically motivated policy that will be reversed once an intelligent person heads CBN again"
special_person_,2022-12-10 11:11:56+00:00,Every false Debit that was carried out by GTB  today happened between 10am -11am. I still don't understand what they mean by NIP transaction. @gtbank I will do the unusual on Monday at your bank. https://t.co/nm8lZ20Vph
RahulCh48252731,2022-12-10 11:09:41+00:00,"@airtelbank Airtel Grievance Offcer replied this same to that ""load transaction is successfully not initiated from souce bank"" and replied my Source bank that ""Amount successfully credited to customer account"". I haven't received any amoun/refund in my source account nor in my airtel wallet. https://t.co/M6YOo1UUbt"
NcubeAya,2022-12-10 11:08:56+00:00,My transaction is being investigated for over 10 days because the sender is in africa but has an American bank account? https://t.co/4hsjSlXU2T
Good__old_days,2022-12-10 11:07:26+00:00,.@RBI 😡👺Kindly shut down this joke called Union Bank of India whose complaint filing mechanism is dead for over a week. They haven't refunded/reversed failed transaction in T+8 days. They are inaccessible via digital channels.😡👺@UnionBankTweets @FinMinIndia @DFS_India
adebomiadeniyi6,2022-12-10 11:05:25+00:00,@kudahelp_ng am highly disappointed in this bank...I made a transaction since on 29th I was debited and not successful...till now money is yet to be refund..and customer care hardly pick calls.
sionharwood,2022-12-10 11:03:59+00:00,@charleyb2355 @roden_heap @MRobertsQLD If you wish to give the bank your money every time you make a transaction your choice. With cash you get to spend all your money on yourself. Nothing to do with tax evasion
Bensico3,2022-12-10 11:03:25+00:00,@Sterling_Bankng Good day I Bamigboye victor oluwaferanmi of account number 0080341351 made a transaction of ₦29000 to a POS account number 6060041165 fidelity bank yesterday evening and I was debited and the recipient was not credited and my money was not reversed.
ruthnyambane,2022-12-10 11:00:45+00:00,@Coopbankenya . When a transaction doesn't go through si it's common sense to refund hadi bank charges? Sasa nitashinda nikifollow up kila time?
hayzilax,2022-12-10 10:57:08+00:00,"Gt bank not available to attend to critical account issue is uncalled for trying to get @gtbank inform about the transaction that got my account debited which I did not authenticate . I will not take this lightly , it seems @gtbank don’t prioritize customers satisfaction"
MsAdeola,2022-12-10 10:48:39+00:00,Gt bank abeg oooooo what how can my Acct be on minus without doing any transaction
cypher_media1,2022-12-10 10:47:12+00:00,@gtbank Biko what’s happening how am I owing your bank -100000 plus for a transaction I didn’t do … lahor Abeg biko answer me
dray_gram,2022-12-10 10:44:03+00:00,@SymplyPelz They legit negative my bank balance and can’t make any transaction or even get data
flipkartsupport,2022-12-10 10:42:20+00:00,"@k2jha Sorry to hear that. We understand your concern about the payment. However, the transaction was not successful and the seller has not received the payment there was a technical error at the bank's end. (1/2)"
mishra92,2022-12-10 10:42:13+00:00,@IPPBOnline sir maine friday ko apne ippb a/c se sbi bank k a/c mein upi k dwara paise transfer kiye the jiska transaction cancel ho gya magar ippb a/c se amount to kat gaya lekin sbi mein nahi pahuncha. Plz ise jald solve karen
AxisBankSupport,2022-12-10 10:39:36+00:00,"@avinav_sood transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
arikewudunnu,2022-12-10 10:38:50+00:00,@UBAGroup @UBACares I purchased electricity worth 3k from UBA bank but I was debited without the transaction successful
monk_excavadora,2022-12-10 10:37:40+00:00,@kushalpaliwal1 @aajtak bank wale aihsaan nahi karte hamara paisa apne paas rakh ke. bank har transaction par paise leta hai na. or agar koi badtameej hai to aise bank karmi ko laat markar bahar nikaala jana chahiye.
AxisBankSupport,2022-12-10 10:36:03+00:00,"@trajpal1 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
MelloSBFL,2022-12-10 10:35:44+00:00,"@kudahelp_ng I sent funds from my kuda to another bank(FCMB) 2 days ago, but the recipient is yet to receive funds and I've seen no reversals on my app....kindly help monitor the transaction ID"
ONaija_investor,2022-12-10 10:32:19+00:00,hello @gtbank and @gtbank_help please i have an issue with a transaction I made yesterday. The destination account in another bank was not creditted. Please help.
norgerotshild,2022-12-10 10:32:09+00:00,"@FBILosAngeles @mifbilosangeles I emailed you about an internet scam from a US citizen living in Irvine and got no response. Provided the scammers with a specific name, address, bank transaction... Why?
And here your inbox is closed."
damz_official,2022-12-10 10:31:11+00:00,"@gtbank 
Good morning!
Please with due respect to your bank which is known for giving accurate services. My account was emptied this morning with your system deducting #68,000 and I'm having a balance of -#17,700 without making any transaction. Please kindly refund my money."
CallMeFreebies,2022-12-10 10:28:20+00:00,If you love yourselves pack your money away from GTB! Something is definitely wrong with the bank. They just debited me for a transaction i never made.
bukanmasochism,2022-12-10 10:25:56+00:00,"🤧 kita rakyat biasa buat multiple unusual transaction pun bank akan call betul ke tak, kalau lebih dari threshold amt kena dapat approval apa la https://t.co/2B1Wz3CUzT"
GooglePayIndia,2022-12-10 10:18:48+00:00,"@punit22137190 Sorry to hear that. As an immediate step, please report the transaction to your bank. Also, please follow us and let us know when you do so we can reach out over DM for better understanding and guidance on the issue.  - Priya"
ILikeGameStop,2022-12-10 10:16:16+00:00,"Not to ruffle any feathers, but IMO #BTC is too slow to have mass adoption as a transaction based digital currency. Bitcoin is a digital bank account, a good store of value for your wealth. But far from the best or safest or fastest. #DYOR"
GooglePayIndia,2022-12-10 10:01:01+00:00,"@dk29833 Sorry to hear that, Deepak. As an immediate step, please report the transaction to your bank. Also, please follow us and let us know when you do so we can reach out over DM for better understanding and guidance on the issue. - Saira"
FavNaijaNfts,2022-12-10 10:00:59+00:00,"@gtbank @gtbank_help
Pls urgently
I was debited what I was debited yesterday and yet d transaction didn't go tru

 Went to d bank dey said its will come back
Now I was debited again
&amp; my acc is in minus
 Pls dis is becoming 2much
 I need urgent help now pls
Bank no go contain us"
hopegod3,2022-12-10 09:59:26+00:00,You are enjoying my pain and that is stupid it is evil too anyway so I will call my bank because it was a transaction I had never seen before it was listed as pending
AskPayPal,2022-12-10 09:55:09+00:00,"@Caineyface Hi there! Thank you for contacting PayPal. Can you please send us a DM along with your email address registered on PayPal and share the screenshot of the transaction, make sure to remove the card/bank details, so that we can assist you better? ^ASK https://t.co/MbymXmIZki"
FavNaijaNfts,2022-12-10 09:54:07+00:00,"@gtbank what is wrong with the bank
 A transaction I did yesterday didn't go tru but debited 

 I went to d bank. D guy told me  it's will reverse.
 Now I'm getting anoda debit of same amount bad my acc is now in minus.
@gtbank_help @gtbank
 This one is no joke oo
 My craze go"
akpotohwoase,2022-12-10 09:53:27+00:00,"@fidelitybankplc Your bank app is the most useless I've ever used. I logded a complaint here some weeks back and it's still the same till now.

Multiple times in a given week I am unable to log in to make a single transaction. Even if it manages to login, processing transactions become extremely"
UsmanDaura15,2022-12-10 09:51:27+00:00,@Ayshert45 Bank problem debited into declined transaction 🤣🤣
OscarReborn,2022-12-10 09:45:54+00:00,"@ecobank_nigeria If anything happens to my mum because of your bad service, I swear to God it's not going to be funny. I've called your customer service and the transaction was confirmed but why is it not in my account. Anybody wey know this bank should help me beg them oh"
paytmbankcare,2022-12-10 09:38:25+00:00,"@Ankitku92016103 Hi Ankit, we have successfully sent money to India Post Payments Bank against the account mentioned by you vide reference no 2XXXX9920 and received success from UPI network. However, there is a delay in the transaction confirmation from India Post Payments Bank. (1/3)"
ETHELMBA,2022-12-10 09:38:19+00:00,"I remember entering a bank branch in Calabar for a transaction and the dude said. “So you’re the one your daddy is always transferring money to. Tell him XYZ said hi”. 
Few minutes later, my dad walks in to send money to his ‘regular’. I almost keeled over with laughter. https://t.co/cDsCFf7vKc"
singh_vaibbhav,2022-12-10 09:37:31+00:00,@PMOIndia @PIBHomeAffairs his bank accounts should be checked about the entire online transaction its a crime to collect fund with being registered and the fb page should be brought under scanner
adesaintzandrew,2022-12-10 09:34:54+00:00,"@fetswallet I made the transaction below since Monday. Not yet in my wallet.
I already reported it and it was given ticket ID 326948 by Gbolahan Ogunnaike
Amount: 5050
Bank: Quickteller
Date: 06-12-2022
Please advise"
PayUindiaCare,2022-12-10 09:33:18+00:00,"@AKay0113 Hi! As checked, transaction via PayU id 16318040896 s refunded on 01/12/2022 via ARN 74163262337035559078013 and it takes 7-10 working days (except Saturday, Sunday and bank holidays) for funds to reflect in original mode of payment.   https://t.co/M8R5hZjNEm"
paytmbankcare,2022-12-10 09:30:27+00:00,"@pal1112d Hi Pallavi, your UPI transaction of Rs. 6000 for UPI reference number 2XXXX2989 on 08 Dec 2022 has failed. Your amount was refunded on 09 Dec 2022 to Bank Of India (1/2)"
vikexchange,2022-12-10 09:29:08+00:00,@joinkuda Hey kuda I made the transaction of 4k to a friend yesterday and not yet seen up till now and no refund what’s the problem with your bank???
EOgboogu,2022-12-10 09:28:53+00:00,"@joinkuda You people don't want to reply and attend to my problem why , my account is saying PND I can't make any transaction and I need that money for a purpose kuda bank pls 
Kuda bank reply now ooo
@CBNNews @officialEFCC @CentralBank"
RimaSabri5,2022-12-10 09:22:29+00:00,"@CebuPacificAir I called my bank and they gave me the authorization code number and the reference number of the transaction of the amount, I know I can’t share it here so I will send it to u by email plz reject this transaction urgently"
AxisBankSupport,2022-12-10 09:22:21+00:00,"@Bhaskar64887816 will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTXwG7 (2/2)"
kingspice6,2022-12-10 09:17:25+00:00,All Nigeria banks are moving m@d right now for real!!! Cos what’s all this rubbish that one can’t even run a successful transaction once. @FBN_help @FirstBankngr fix your bank issues and app. Pls
ireymide,2022-12-10 09:15:22+00:00,"Dear @ecobank_nigeria @cenbank what's happening to you bank service na...

Did a transfer since yesterday, transaction wasn't successful and you guys are yet to reverse my money..

Same issues for a transfer done to my account and I am yet to get value..

Please deal...."
thebigdon1,2022-12-10 09:08:58+00:00,"@DrJoeAbah I believe the central bank can implement a policy that compensates the customer after a failed transaction whereby the customer has been debited,may 1k on failed 10k transaction which is fair because of the embarrassment suffered by customer"
AsifYasiin,2022-12-10 09:06:27+00:00,"@HBLPak @StateBank_Pak @akdn How come @HBLPak is the best bank when it’s net banking app is faulty, daily transaction limit is very low and can’t be increased online, calls are never answered before 15 minutes wait and when visiting bank, always system is down."
nongo_gabby,2022-12-10 09:06:06+00:00,"@FirstBankngr I made a transaction of 20,000 naira using my first Bank mobile app at about 06:30am today. I was debited from my account, but a confirmatory message wasn't sent to me and the person I credited is yet to receive the alert either."
AxisBankSupport,2022-12-10 09:04:14+00:00,"@vivek_9404 resolution process, our executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. (2/3)"
nickowie,2022-12-10 08:59:35+00:00,"@DrJoeAbah Weak infrastructure 2 support it. I'm about 2 drag Zenith Bank 2 court for not reversing a 4k transaction for 2 weeks. Plus, there isn't enough security safeguard. There's a human rights angle too. If I want 2 dig a hole in my bedroom 2 keep my money in it, I shud be able 2 do so"
__smolpotato,2022-12-10 08:55:46+00:00,@okmissufe @xxxHTPtixxx Please beware 😭😭😩 blocked na after transaction. Note the bank accounts below https://t.co/NfixwDMg7N
BitcoinWPBot,2022-12-10 08:53:17+00:00,"The problem with this solution is that the fate of the entire money system depends on the company running the mint, with every transaction having to go through them, just like a bank."
IlechukwuGeorge,2022-12-10 08:50:50+00:00,@booogzzz1 @sportingking365 Go report there bank to your bank saying is wrong transaction
omosobola,2022-12-10 08:50:31+00:00,"@yabaleftonline Omoo unity bank is not just it
Your daily transaction limit on the app is 2k
I dey beg for my money😭😭"
sola_akinbo,2022-12-10 08:47:28+00:00,"@DrJoeAbah Many are focusing on the transaction aspect of a cash driven economy. It's more than that. 

There are security issues surrounding cash movement. 
The risk to life. 
The cost of cash processing in the bank."
Theoctopussy0,2022-12-10 08:45:34+00:00,"@barkmeta Hold 2/4 and my vote goes with the frogs. This kind of transparency and business approach is what the space needs! I mean show me a project that is showing every transaction and bank statements (yes bank statements- you are running a business not a trading firm, need $ - keep $)"
TolulopeAbeey,2022-12-10 08:43:29+00:00,@DrJoeAbah The policy is good so far it goes tough on its targets. You and I knows most BDC are very prone to fraud! Many Nigerians has more than one bank account if your limit for account A is exhausted use Acct B for the other transaction.
AxisBankSupport,2022-12-10 08:43:21+00:00,"@divye_aggarwal will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTFnrZ (2/2)"
Abu_Abdus_Somad,2022-12-10 08:42:23+00:00,"@MrNaros @DrJoeAbah The POS operators especially move in cash.
The Bureaux might not much of cash actually.
The area of concern is the greater number of rural pupulace who have no idea of how to use bank let alone the transfer kind of transaction.

My people out there understand only the cash."
Xessive_,2022-12-10 08:39:44+00:00,@GrindingPoet Dutch banks are going to monitor every bank transaction greater then €100 cus terrorism &amp; money laundering....
ArgosHelpers,2022-12-10 08:35:25+00:00,@Muzujj If the transaction is showing as pending with your bank but you have not received any order confirmation this would typically indicate that the order has not been successfully processed. In this circumstance your bank should return the pending transaction
tikaridemigod,2022-12-10 08:33:05+00:00,"@cenbank @fccpcnigeria @gtbank_help @gtbank_help 

why cant Gtbank SIMPLY reverse the transaction that I DIDNT approve? My statement says otherwise...somebody is hiding something in that bank..."
Its_Oxygen,2022-12-10 08:32:53+00:00,"@gtbank_help please #10,000 was deducted from my bank account yesterday 09/12/2020 without narration, no transaction alert, no transaction history in my bank app, requested for my statement of account via Gtworld and it's not stated there. Your C.C agents are busy."
paytmbankcare,2022-12-10 08:31:55+00:00,@VenkatR02050034 We suggest you to ask the receiver to check their Indusind Bank passbook to confirm the transaction status (2/2) https://t.co/BEb65hc2Id
paytmbankcare,2022-12-10 08:31:37+00:00,"@VenkatR02050034 Hi Venkat, your UPI transaction of Rs. 500 for UPI reference number 2XXXX2450 done on 09 Dec 2022 is successful. As per our system records, we have received confirmation from Indusind Bank on 09 Dec 2022 that the amount has been added to the receiver's bank account. (1/2)"
miraculux31,2022-12-10 08:31:30+00:00,@joinkuda I make a transaction of 25 thousand to someone and the person didn’t get it and I didn’t get a refund if you didn’t refund my money or the person receive the money am not using your bank anymore because this happened to me like four times
UgEquityBank,2022-12-10 08:27:47+00:00,"@Janajay16 @KeEquityBank Please remain vigilant and share your details on our verified page(with a blue tick), Equity Bank will never ask you to carry out a transaction. Please do tap the envelope icon on our page and share with us a contact we can call you on via inbox."
AxisBankSupport,2022-12-10 08:27:34+00:00,"@rickyyadav45 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
Shailkumar4sap,2022-12-10 08:25:10+00:00,"@GoI_MeitY @nsitharaman @FinMinIndia @HDFC_Bank - bill payment via HDFC app, received failed transaction msg from HDFC without even OTP screen, but debit happened!Bank responds it takes 3 working days to revert as stated by VISA. No penalty imposed?Customer looses interest! Wow!!"
EOkala,2022-12-10 08:19:53+00:00,"@tonerro @DrJoeAbah it’s the hope that’s my problem 
It’s  the same way we elect useless leaders and hope they perform 

This country can be hard sha 
How do you explain a bank telling you it will take 7 working days to reverse a failed transaction 😞😞"
ogogoretti22,2022-12-10 08:19:33+00:00,@UBAGroup @UBAGroup I did another transaction and it is hanging again... I am tired of this bank ooooo.... Reply me message and refund me my money abeg... I no dey wait for 7 working days again abeg
Rajendrabagdiy3,2022-12-10 08:19:24+00:00,"@cryptonewshindi @THORChain Indian government 3300 account close kr rhi h crypto Holder k to Esme kon kon log aa skte h.
Vese to meri bhi bank se bahut transaction hoti h but m koe bhi illegal kam nahi krta"
ogogoretti22,2022-12-10 08:19:20+00:00,@UBAGroup @UBAGroup I did another transaction and it is hanging again... I am tired of this bank ooooo.... Reply me message and refund me my money abeg... I no dey wait for 7 working days again abeg
natarajsindam,2022-12-10 08:19:12+00:00,"India is launching its own CBDC (Central Bank Digital Currency). 

There has been a confusion around how it's different from existing UPI which allowed huge digital transaction adoption.

TLDR? Central Bank is getting into the wallet business. https://t.co/nTToyPGtoc"
ogogoretti22,2022-12-10 08:19:07+00:00,@UBAGroup @Afriqueen14 @Kinkyangel11 @UBAGroup I did another transaction and it is hanging again... I am tired of this bank ooooo.... Reply my message and refund me my money abeg... I no dey wait for 7 working days again abeg
ogogoretti22,2022-12-10 08:18:25+00:00,@UBAGroup @TemitayoSaheeb @BabalolaBecca @UBAGroup I did another transaction and it is hanging again... I am tired of this bank ooooo.... Reply me message and refund me my money abeg... I no dey wait for 7 working days again abeg
kalp2802,2022-12-10 08:14:17+00:00,Please don't bother to open account with the @Bank_on_Fi . I was in Dubai and their card didn't work. I kept getting Transaction declined when tried to withdraw the money from ATM even after entering the info correctly. online transaction were working fine (1/n)
AxisBankSupport,2022-12-10 08:13:26+00:00,"@abhishekptiwari transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
johnniecorp,2022-12-10 08:11:21+00:00,"@Reedreal @TimilehinEO I said by perception... An example, Zenith and GT bank electronic transaction failures have been very high lately.."
Bismarc55981720,2022-12-10 08:11:19+00:00,"CBN please put a check on banks! It has been 3 weeks since i had a failed POS transaction that i was debited for, and i have still have not received my money from Access bank."
AxisBankSupport,2022-12-10 08:11:04+00:00,"@mayurdids87 will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
JoGubbs,2022-12-10 08:09:57+00:00,@Tesco why are you taking £120 from people bank account when they use pay at pump?? And holding it until the transaction which maybe only be £20 has gone through? I certainly will no longer be using pay at pump
summerykimmm,2022-12-10 08:03:44+00:00,"@happeehour Inang pag nabawas na ung amount sa cc pero wala nagreflect na e tickets sa sm tickets account, mabibigyan po ba kami ticket or ipavoid transaction na lang namin today sa bank? https://t.co/WjUctcbGex"
johnniecorp,2022-12-10 07:56:03+00:00,"@TimilehinEO It is not about the expenditure pattern, it is more about reliability of the alternatives. You hear of bank app failures, POS transaction failures. By perception, the failure rate of electronic transactions is over 25%, that number is huge and a problem to cashless policy."
AxisBankSupport,2022-12-10 07:50:46+00:00,"@shahani_jayesh will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTXwG7 (2/2)"
iKaushik365,2022-12-10 07:49:11+00:00,@MobiKwik Hello @MobiKwik @MobiKwikSWAT Today I wanted to Pay my Electricity Bill but While Translation Amount Debited from BANK account but Shows Transaction FAILED in Mobikwik Account ??? Please Refer DM for Details
AxisBankSupport,2022-12-10 07:47:52+00:00,"@Dhaval1611 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
youngsoulja440,2022-12-10 07:40:45+00:00,"@gtbank woke up to a negative sign this morning and no transaction was initiated this morning, I’m tired of having this same issue on my account. @gtbank so incompetent. I deserve to bank with another bank if this isn’t sorted out immediately @cenbank @cenbank @GodwinIEmefiele https://t.co/0JTLkfNSAi"
MudasirMalik707,2022-12-10 07:40:25+00:00,@JandKBank Sir the ATM linked with Branch Shadimarg Pulwama located in village Qasbayar is out of power Backup for past 3Months &amp; The Bank is not taking any action in replacing the batteries that is why ATM is not Functioning properly resulting more transaction failures.
poornesh15,2022-12-10 07:37:50+00:00,"@JioMart_Support @JioMart @JioMart_Support 
I checked with my bank already. 
No such transaction"
youngsoulja440,2022-12-10 07:36:31+00:00,"@gtbank woke up to a negative sign this morning and no transaction was initiated this morning, I’m tired of having this same issue on my account. @gtbank so incompetent. I deserve to bank with another bank if this isn’t sorted out immediately @cenbank @cenbank @cenbank https://t.co/faACIPMXmo"
Luuuna33,2022-12-10 07:36:19+00:00,"@urisunnie I used my  Union bank card po, mabilis naging transaction ko kanina gamit card. Sa gcash napushed back ako eh"
poornesh15,2022-12-10 07:34:05+00:00,"@JioMart_Support @JioMart U keep bluffing saying me to check with bank, they confirmed not transaction on hold I didn't get my refund yet. 
Order Number : 16666325100326715M
Order date : oct 24
@BlrCityPolice @RanveerOfficial"
poornesh15,2022-12-10 07:30:03+00:00,"@JioMart_Support @JioMart U keep bluffing saying me to check with bank, they confirmed not transaction on hold I didn't get my refund yet. 
Order Number : 16666325100326715M Phone Number : 8105544703
Order date : oct 24
@BlrCityPolice @RanveerOfficial"
AxisBankSupport,2022-12-10 07:27:41+00:00,"@nitinagarwal027 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
02fulz,2022-12-10 07:25:25+00:00,@iIovejongseong bank tranfer with 15php transaction fee
Iam_MrPai,2022-12-10 07:21:26+00:00,"#YESBANK hit a 52-week high by reaching over Rs. 20 per share. Is it worth investing in?

Have answered: 

1. Why did the ""Yes Bank"" rally 15% intraday?
2. What does this transaction mean for Yes Bank?
3. Why are PE firms investing in Yes Bank?
4. Should we invest in Yes Bank?"
Emily_Fontanaa,2022-12-10 07:19:27+00:00,"@WallStreetSilv @randybev The bank asks for the purpose of every transaction, and we feel like we are borrowing from the bank when we are spending our own money. It makes me feel like an idiot. Why should I deposit my money in the bank?"
poornesh15,2022-12-10 07:19:25+00:00,"@JioMart_Support @JioMart_Support @JioMart 
How many times to say this. 
I checked with my bank already they said no refund was initiated or no transaction is pending."
isamaemmy,2022-12-10 07:19:10+00:00,"@Sterling_Bankng, This transaction was made last month and your bank could not confirm its status. 
The sending bank has provided you with series of assistance yet you are unable and you blame it on network.
What can you say about it? https://t.co/5qHCLsPDd6"
AxisBankSupport,2022-12-10 07:13:20+00:00,"@abbyshek_shah transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regret the inconvenience caused. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
Judith_FunTimes,2022-12-10 07:12:10+00:00,"@metabasu @smdiehl @ben_mckenzie There's entire villages buying stuff, lending small amounts and paying people without bank accounts at all currently. Without transaction fees or government interference. Why should they move to a system that will cost them significantly more? (Phone, internet, txn fees)"
paytmbankcare,2022-12-10 07:10:44+00:00,"@Rampara00714612 Hi,
Kindly provide via shared private message link only the involved card's first 6 &amp; last 4 digits along with dt. &amp; amount of transaction/s [if txn done from bank a/c] or registered mobile number/email id &amp; order id / txn id [if txn done from wallet]. https://t.co/BEb65hc2Id"
kh_ayy,2022-12-10 06:58:17+00:00,@PiggyBankNG you debited my piggy bank and haven’t credited my account. I have sent you a mail and no response. Before you talk about self help I haven’t gotten a transaction ID in regards to this withdrawal. Please do the needful. Thanks
AskPayPal,2022-12-10 06:57:22+00:00,"@MajorDelicious Hello there, thanks for reaching out to us. To know about payment on hold here are the related links: https://t.co/WwqFj6mKES and https://t.co/XQn0BNhyOp. For more query, reach us through DM with email address and transaction screenshot (hide bank/card details). ^CS https://t.co/MbymXmIZki"
